"incl.cut1.val","incl.cut0.val","n.cut","Configurations"
0.776109179249033,0.400515160756186,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.635339148109779,0.0105517718475312,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.894029187737033,0.700708950869739,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.77266482450068,0.623162507079542,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.45183567632921,0.324659115634859,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.830608191667125,0.0764776775613427,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.21071051992476,0.101728735957295,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.892262967769057,0.120291641214862,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.666589415632188,0.0336762873921543,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.77211790997535,0.736860052449629,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.435803964734077,0.334067227551714,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.853962065652013,0.168676535831764,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.733595640864223,0.7187661586795,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.595754852285609,0.240638870047405,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.655701641924679,0.436061706161126,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.233934633200988,0.0632791477255523,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.266857939539477,0.0675477697513998,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.762876740423962,0.494734302395955,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.273842411581427,0.117159909801558,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.984242552891374,0.29306027921848,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.634121043607593,0.272919077891856,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.390579695347697,0.0989926017355174,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.654140974627808,0.412191581912339,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.803531144279987,0.620028237113729,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.352042440557852,0.248270294163376,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.523603977402672,0.509651555446908,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.364584858994931,0.165323847671971,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.331873869523406,0.00854233046993613,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.464538529049605,0.0678381980396807,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.531021152390167,0.22723169112578,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.781516912626103,0.220457646530122,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.775575469480827,0.0727099664509296,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.166311973705888,0.0103536050301045,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.634067669743672,0.0992782039102167,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.72128803585656,0.670568828703836,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.781979675171897,0.756812864681706,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.882813693489879,0.583363751647994,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.878244246356189,0.74440646241419,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.907581663690507,0.561048592207953,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.736634145025164,0.163664691383019,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.940746346721426,0.653506082948297,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.779413925949484,0.586460639024153,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.91183258080855,0.577432664809749,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.919121824670583,0.915311401244253,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.748113844543695,0.679365969495848,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.344228672794998,0.034473771462217,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.679507440887392,0.406623166752979,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.693161081057042,0.0580296339467168,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.946628005476668,0.297507093986496,"Frequency Threshold = 1","elderly*stunemr*CGDP + 
  ELDERLY*STUNEMR*CGDP"
0.772901626070961,0.439601429970935,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.871259577106684,0.5707852919586,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.877872771350667,0.464013615623116,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.712451610714197,0.0521650190930814,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.768381137400866,0.698562579695135,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.198671469697729,0.0202920222654939,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.397464419715106,0.256692830473185,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.813851196086034,0.542952216463163,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.650390053866431,0.565343633759767,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.816907331580296,0.378586133010685,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.768457058817148,0.441160149639472,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.785638068336993,0.210084468591958,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.529526755679399,0.255763947730884,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.189103520708159,0.0512811865191907,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.743773506721482,0.481389524182305,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.155254075303674,0.015438151312992,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.593150428496301,0.581383906304836,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.602713212603703,0.444230920169502,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.898997659794986,0.805393047630787,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.617375131230801,0.238318449584767,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.932885095942765,0.138093929272145,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.772880686912686,0.209204202517867,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.159663812257349,0.0244986226316541,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.981840769294649,0.941672676475719,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.981798966880888,0.748568657087162,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.588555074995384,0.0329138510860503,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.946412957506254,0.430306203430519,"Frequency Threshold = 1","elderly*stunemr*CGDP + 
  ELDERLY*STUNEMR*CGDP"
0.699895631987602,0.464696140261367,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.289673128398135,0.194920666748658,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.412683997303247,0.410133141325787,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.70008653588593,0.62396383844316,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.85948881553486,0.0867698455695063,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.779173613758758,0.497578999726102,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.869698903756216,0.0220602944027632,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.536846830276772,0.0702601952943951,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.860445291502401,0.720329262316227,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.969527767505497,0.650159751530737,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.990541885141283,0.346866582985967,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.607001783326268,0.55369206587784,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.800805715145543,0.698019460774958,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.242763551417738,0.135379516053945,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.215802151011303,0.0773659665137529,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.939540892606601,0.311424992280081,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.70157130761072,0.233202117728069,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.171143936924636,0.025146420346573,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.608237645588815,0.530731725273654,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.458284559193999,0.368623957503587,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.78913046233356,0.0783302537165582,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.415183850098401,0.316405500983819,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.972483959048986,0.297397296410054,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.814391458407044,0.501435253303498,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.548075132071972,0.129986434942111,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.931487567955628,0.479477999731898,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.927766670007259,0.117037683259696,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.520592290908098,0.458287481218576,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.827554899267852,0.724748818203807,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.347554842941463,0.311351440381259,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.731676801107824,0.561560078989714,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.642083768034354,0.163040517596528,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.544148629531264,0.197747315978631,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.180676908930764,0.157868086127564,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.8243806976825,0.751454266253859,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.83119115117006,0.677903528790921,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.429050361039117,0.0816577989608049,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.615917249349877,0.400736649520695,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.851784128695726,0.838251871988177,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.608343570725992,0.0200306298211217,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.500371730187908,0.359841312980279,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.816544212400913,0.198376888176426,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.905094011919573,0.340095487656072,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.887693398632109,0.0476647175382823,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.927191044203937,0.0403104599099606,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.914006179897115,0.803621834376827,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.427778011420742,0.268114380072802,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.912258339114487,0.450525135500357,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.844142108922824,0.0112213511019945,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.436099176062271,0.399197568651289,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.578192159533501,0.370760985184461,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.611241333652288,0.300330653786659,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.931051762774587,0.91920513426885,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.86115575931035,0.678122791461647,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.659080977085978,0.0989253974985331,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.808393103536218,0.189493588870391,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.622008244507015,0.379194049397483,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.749530045781285,0.739360443549231,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.901932439766824,0.268904998200014,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.825071525992826,0.81778985564597,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.870885408949107,0.461262879660353,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.733864179812372,0.662839276250452,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.983022243250161,0.726485742721707,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.973721969407052,0.0922449871432036,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.390746796969324,0.0974000308196992,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.848215950885788,0.0618502225261182,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.925515371141955,0.32567394641228,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.811219109920785,0.0610786657780409,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.565580191323534,0.133421316510066,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.473924369318411,0.382830303395167,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.377050372539088,0.218124303501099,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.458804382244125,0.353513411944732,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.209580275928602,0.135658742627129,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.821243146434426,0.627433051355183,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.808969653211534,0.449470525374636,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.711649998091161,0.474624205613509,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.775555644882843,0.307884033536538,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.630868187174201,0.192857856396586,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.382780865766108,0.102457453263924,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.366758581483737,0.0674008941277862,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.978811905253679,0.15447385283187,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.17461884021759,0.0440879999659956,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.736180014675483,0.124357905471697,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.771930039860308,0.277018394554034,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.808754374505952,0.54956864961423,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.411134548019618,0.0755126180592924,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.0379140651784837,0.00290091894567013,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.557716106530279,0.139855228830129,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.839773454703391,0.455011039506644,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.962116836570203,0.643767467467114,"Frequency Threshold = 1","ELDERLY*STUNEMR*CGDP"
0.310976004926488,0.179554326925427,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.171901101479307,0.104580451035872,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.844688603887334,0.458235190715641,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.501157407881692,0.217780625447631,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP + 
  elderly*STUNEMR*cgdp"
0.853599867783487,0.0684057422913611,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.360240835696459,0.0890302970074117,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.21303418232128,0.0145352177787572,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.249436280922964,0.198130257194862,"Frequency Threshold = 1","elderly*cgdp + 
  ELDERLY*CGDP + 
  elderly*stunemr + 
  elderly*cgdp + 
  ELDERLY*CGDP + 
  stunemr*CGDP"
0.90092604723759,0.663131698966026,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
0.823076169937849,0.57684333412908,"Frequency Threshold = 1","ELDERLY*CGDP + 
  stunemr*CGDP"
